orig.ident,nCount_RNA,nFeature_RNA,perturbation,gRNA_UMI_count,replicate,perturbation_2,library,cancer,celltype,organism,disease,tissue_type,perturbation_type,perturbation_type_2,ncounts,ngenes,percent_mito,percent_ribo,nperts,guide_id,target,mixscale_score
SeuratProject,1172,334,ES.sg39.TNFRSF9,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3161,1278,1.5501424,28.218918,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,1515,418,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5514,1932,2.2488213,34.076897,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,4568,716,ES.sg39.TNFRSF9,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16272,3704,3.982301,32.41765,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,2812,523,ES.sg39.TNFRSF9,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9941,2682,2.5953124,32.139626,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,3150,616,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11529,3118,1.9342527,30.028624,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,2627,500,ES.sg36.TMEM222,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9219,2594,3.1673717,29.287342,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,2101,500,ES.sg14.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7562,2456,3.2134356,29.58212,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1234,344,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4449,1772,3.394021,31.310408,1,ES.sg41.NonTarget.CTRL198,NonTarget,0
SeuratProject,5176,749,ES.sg29.RASA2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,18350,4105,3.640327,26.288828,1,ES.sg29.RASA2,RASA2,1
SeuratProject,1517,362,ES.sg2.BTLA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4766,1815,4.5321026,24.968527,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1350,304,ES.sg33.STAT6,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3869,1438,2.5071077,26.104937,1,ES.sg33.STAT6,STAT6,1
SeuratProject,1582,369,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5162,1753,3.3514142,32.022472,1,ES.sg35.TCEB2,TCEB2,-0.352707251
SeuratProject,2519,518,ES.sg7.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7897,2513,4.12815,26.782322,1,ES.sg7.CBLB,CBLB,1.820479913
SeuratProject,1850,386,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6150,1831,2.9756098,37.02439,1,ES.sg15.DGKA,DGKA,1
SeuratProject,4049,611,ES.sg0.ARID1A,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12668,3217,3.2443953,24.486897,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,2711,521,ES.sg25.MEF2D,7,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10095,2792,3.4373453,31.342249,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,1540,359,ES.sg21.LAG3,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5122,1793,4.353768,27.391644,1,ES.sg21.LAG3,LAG3,1
SeuratProject,2478,489,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8826,2487,2.9005213,31.871742,1,ES.sg28.RASA2,RASA2,1
SeuratProject,4183,728,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14346,3578,3.6944096,29.520424,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2483,523,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7765,2418,3.0521572,28.177721,1,ES.sg28.RASA2,RASA2,1
SeuratProject,955,302,ES.sg13.CDKN1B,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2890,1320,3.3910034,25.743944,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,2349,528,ES.sg7.CBLB,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8333,2650,2.8921156,28.957159,1,ES.sg7.CBLB,CBLB,2.312928469
SeuratProject,1978,487,ES.sg37.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6825,2360,4.600733,29.333334,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,2897,561,ES.sg28.RASA2,5,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8665,2697,3.8199654,23.519907,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2410,522,ES.sg14.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7667,2603,5.438894,24.06417,1,ES.sg14.DGKA,DGKA,1
SeuratProject,3229,578,ES.sg16.DGKZ,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11753,3128,4.1180973,33.038372,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1910,432,ES.sg32.STAT6,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6742,2002,4.598042,37.585285,1,ES.sg32.STAT6,STAT6,1
SeuratProject,3135,549,ES.sg19.HAVCR2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9861,2799,2.7482,25.717472,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,3482,591,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12085,3185,4.4187007,29.011171,1,ES.sg15.DGKA,DGKA,1
SeuratProject,4199,778,ES.sg6.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13538,3371,2.8364604,31.740286,1,ES.sg6.CBLB,CBLB,-0.163211416
SeuratProject,2043,431,ES.sg16.DGKZ,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7043,2153,3.8903875,34.402954,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1528,386,ES.sg24.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5211,1738,2.4947226,35.425064,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,969,277,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3315,1227,2.9260936,36.621418,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,1654,354,ES.sg31.SOCS1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5629,1834,3.07337,31.97726,1,ES.sg31.SOCS1,SOCS1,1
SeuratProject,3030,573,ES.sg33.STAT6,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11962,3132,3.6365156,32.737,1,ES.sg33.STAT6,STAT6,1
SeuratProject,1249,328,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4067,1595,2.2866979,29.800837,1,ES.sg21.LAG3,LAG3,1
SeuratProject,3693,648,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11027,3087,7.6720777,25.782171,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1761,423,ES.sg14.DGKA,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6409,2325,3.479482,26.088314,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1632,395,ES.sg10.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4906,1694,2.2217693,33.428455,1,ES.sg10.CD5,CD5,1
SeuratProject,4405,650,ES.sg35.TCEB2,5,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16542,3763,3.6150405,28.551565,1,ES.sg35.TCEB2,TCEB2,0.286758371
SeuratProject,4306,692,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13756,3423,2.9296308,27.522535,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1362,384,ES.sg37.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3969,1677,3.0990174,21.768707,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,2880,639,ES.sg23.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9466,2603,2.5248256,36.73146,1,ES.sg23.LCP2,LCP2,-0.682766597
SeuratProject,893,263,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2630,1149,2.2053232,26.501902,1,ES.sg22.LCP2,LCP2,1.08218386
SeuratProject,3644,689,ES.sg27.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11747,3110,4.247893,29.105303,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,1996,478,ES.sg19.HAVCR2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6569,2405,3.4860709,23.45867,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,4151,669,ES.sg19.HAVCR2,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16445,3738,3.5025845,33.104286,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,1875,475,ES.sg26.PDCD1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6523,2128,1.579028,34.738617,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,3735,603,ES.sg2.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13365,3225,4.3771043,32.04639,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1193,283,ES.sg15.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3760,1373,2.819149,31.94149,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3514,609,ES.sg15.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13086,3316,3.3088796,31.804983,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1024,290,ES.sg26.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3200,1272,2.5625,30.15625,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,5028,799,ES.sg7.CBLB,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16573,3786,2.908345,30.95396,1,ES.sg7.CBLB,CBLB,1.144918222
SeuratProject,2125,439,ES.sg30.SOCS1,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6844,2086,4.0911746,34.234367,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,1381,340,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3708,1587,7.4703345,19.147789,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3904,730,ES.sg37.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11341,3332,4.1618905,20.976986,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,1388,373,ES.sg19.HAVCR2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4664,1836,5.0600343,28.64494,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,1312,342,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4211,1644,3.1109,29.660414,1,ES.sg22.LCP2,LCP2,1.919172606
SeuratProject,2385,571,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7359,2442,2.962359,27.096073,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2791,549,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7653,2426,3.6978962,20.932968,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3820,588,ES.sg28.RASA2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11721,3004,3.7112875,27.941301,1,ES.sg28.RASA2,RASA2,1
SeuratProject,860,289,ES.sg0.ARID1A,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2737,1131,1.132627,33.57691,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1232,358,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3666,1540,3.6006546,24.495363,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1630,407,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5285,1952,1.9299905,22.743614,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1840,447,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6267,2214,3.7976704,28.147438,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1986,503,ES.sg27.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6665,2206,1.9804951,31.342836,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,1294,365,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4467,1742,0.98500115,28.20685,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,2510,531,ES.sg2.BTLA,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8608,2712,5.6226764,27.88104,1,ES.sg2.BTLA,BTLA,1
SeuratProject,2922,569,ES.sg28.RASA2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11393,3176,3.028175,29.948214,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1103,309,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3898,1542,4.258594,30.759363,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1162,314,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3408,1392,5.1349764,27.640844,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,1905,362,ES.sg0.ARID1A,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6157,1910,3.150885,30.453142,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,2116,437,ES.sg23.LCP2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7636,2288,3.7323205,32.72656,1,ES.sg23.LCP2,LCP2,-1.081085513
SeuratProject,1593,401,ES.sg0.ARID1A,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5017,1949,2.94997,24.257524,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,3480,602,ES.sg7.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12401,3300,3.2336102,26.925247,1,ES.sg7.CBLB,CBLB,0.739858999
SeuratProject,1190,342,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4191,1678,3.6984015,31.01885,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1942,427,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6311,2092,4.4208527,30.613214,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2129,467,ES.sg39.TNFRSF9,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6665,2021,2.5356338,35.138786,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,4888,722,ES.sg26.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15975,3726,3.9499218,27.774649,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,3171,570,ES.sg3.BTLA,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10742,2733,2.3924782,35.468254,1,ES.sg3.BTLA,BTLA,1
SeuratProject,4036,645,ES.sg13.CDKN1B,5,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13080,3453,4.8165135,27.423548,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1328,373,ES.sg2.BTLA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4173,1795,4.3613706,21.998562,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1994,482,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6316,1948,5.272324,35.44965,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3504,682,ES.sg30.SOCS1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11409,3212,3.7514243,27.951616,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,4233,663,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13006,3192,3.5829618,30.116869,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2349,520,ES.sg4.C10orf54,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6771,2094,2.4959385,32.31428,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2198,475,ES.sg0.ARID1A,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7149,2261,4.811862,31.20716,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,2769,532,ES.sg14.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8966,2600,3.446353,29.968771,1,ES.sg14.DGKA,DGKA,1
SeuratProject,2583,553,ES.sg21.LAG3,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8021,2514,3.2664256,26.854507,1,ES.sg21.LAG3,LAG3,1
SeuratProject,992,320,ES.sg25.MEF2D,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3257,1486,1.7807798,25.882713,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,2391,473,ES.sg6.CBLB,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8133,2437,2.61896,29.374155,1,ES.sg6.CBLB,CBLB,0.748356881
SeuratProject,2145,495,ES.sg36.TMEM222,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7848,2430,2.6630988,33.37156,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,1350,371,ES.sg5.C10orf54,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4726,1688,3.0681338,35.421074,1,ES.sg5.C10orf54,C10orf54,1
SeuratProject,2216,476,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6727,2311,2.3933403,22.26847,1,ES.sg35.TCEB2,TCEB2,-0.698493852
SeuratProject,3519,579,ES.sg39.TNFRSF9,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11542,3017,6.8965516,29.752209,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,2624,561,ES.sg19.HAVCR2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8901,2855,3.5613976,27.05314,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,3903,622,ES.sg5.C10orf54,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14058,3294,4.460094,33.60364,1,ES.sg5.C10orf54,C10orf54,1
SeuratProject,1732,428,ES.sg6.CBLB,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6016,2145,5.668218,30.019947,1,ES.sg6.CBLB,CBLB,0.315214585
SeuratProject,1070,310,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3452,1460,1.4774044,27.02781,1,ES.sg45.NonTarget.CTRL232,NonTarget,0
SeuratProject,4511,815,ES.sg26.PDCD1,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14748,3845,3.1258476,24.640629,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1750,387,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5707,1888,3.2416332,29.998247,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3770,608,ES.sg11.CD5,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13111,3218,4.004271,30.066357,1,ES.sg11.CD5,CD5,1
SeuratProject,2773,525,ES.sg4.C10orf54,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9811,2780,2.3545,28.162268,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,1921,467,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5771,2157,2.651187,19.528677,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,2297,505,ES.sg30.SOCS1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6892,2261,2.8003483,27.640743,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,2870,507,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9783,2773,3.5469692,27.006031,1,ES.sg22.LCP2,LCP2,-0.406410603
SeuratProject,1211,337,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3810,1418,1.9422572,31.20735,1,ES.sg22.LCP2,LCP2,0.712276605
SeuratProject,1565,356,ES.sg30.SOCS1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4566,1469,1.2483574,33.968464,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,4555,737,ES.sg32.STAT6,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15508,3464,3.9785917,36.07815,1,ES.sg32.STAT6,STAT6,1
SeuratProject,3347,579,ES.sg9.CD3D,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11125,3122,3.3707864,24.188765,1,ES.sg9.CD3D,CD3D,0.19017913
SeuratProject,2972,539,ES.sg14.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10287,2768,3.0426753,31.4669,1,ES.sg14.DGKA,DGKA,1
SeuratProject,3093,623,ES.sg28.RASA2,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11035,3072,3.2804713,31.436338,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2200,455,ES.sg16.DGKZ,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7140,2299,3.1092436,24.733894,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2861,515,ES.sg18.HAVCR2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10372,2931,3.5383725,27.680294,1,ES.sg18.HAVCR2,HAVCR2,1
SeuratProject,996,280,ES.sg37.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3238,1300,2.3162446,32.18036,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,3092,540,ES.sg2.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10752,2955,4.7154016,28.534225,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1562,393,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5130,1832,2.9239767,31.988304,1,ES.sg21.LAG3,LAG3,1
SeuratProject,1571,341,ES.sg7.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5336,1778,3.6169415,33.133434,1,ES.sg7.CBLB,CBLB,-1.307984324
SeuratProject,1557,431,ES.sg14.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4334,1743,6.6912785,24.82695,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1384,380,ES.sg12.CDKN1B,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4496,1787,5.4715304,27.068506,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,3592,588,ES.sg4.C10orf54,5,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11587,3020,3.0378873,27.013031,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,1823,418,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5692,2049,1.563598,21.943077,1,ES.sg45.NonTarget.CTRL232,NonTarget,0
SeuratProject,1463,335,ES.sg6.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4715,1648,3.4994698,30.646872,1,ES.sg6.CBLB,CBLB,0.367268997
SeuratProject,896,287,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3048,1239,3.2480314,34.44882,1,ES.sg36.TMEM222,TMEM222,1
