,gene_names,tau,std,stat,rej,pvalue,padj,pvalue_emp_null_adj,padj_emp_null_adj,trt
14939,LHFPL4,0.0,inf,,0.0,,,,,CBLB
14940,CAMK1,0.04912059457387179,0.04648340240254733,1.0567340606543023,0.0,0.29063297554450784,0.3024294076473402,0.00978854872249482,0.18943175139565627,CBLB
14941,TTLL3,-0.34301645278088205,0.10913638793477716,-3.143007197433343,0.0,0.001672217281736362,0.002953280028986323,0.8948100231237514,0.9898491151956907,CBLB
14942,IL17RE,0.0,inf,,0.0,,,,,CBLB
14943,CRELD1,-0.20854410508354043,0.12135627783460097,-1.7184451336565347,0.0,0.08571545394938777,0.09821913264436233,0.33524548342313176,0.9727553361141024,CBLB
14944,RP11-1020A11.2,0.0,inf,,0.0,,,,,CBLB
14945,IRAK2,0.0,inf,,0.0,,,,,CBLB
14946,LINC00852,0.0,inf,,0.0,,,,,CBLB
14947,GHRL,-0.3961792340282223,0.0989961736276014,-4.001965121586906,0.0,6.281856051587549e-05,0.00016787594694563288,0.712074122857301,0.9779213366046734,CBLB
14948,IQSEC1,-0.09126405676776733,0.08736213957068732,-1.0446637092023467,0.0,0.2961784232479735,0.3073773404971184,0.1748370352247578,0.9439288062033455,CBLB
14949,WNT7A,0.0,inf,,0.0,,,,,CBLB
14950,AC093495.4,0.0,inf,,0.0,,,,,CBLB
14951,XPC,-0.25426190904212864,0.0452190898719515,-5.622888690642185,0.0,1.8779041068568636e-08,1.5646965290346652e-07,0.18849269356015985,0.9439288062033455,CBLB
14952,SLC6A6,-0.17343393887891498,0.0762207737343839,-2.275415616788436,0.0,0.022881009424738374,0.029922306607575465,0.5231149262763624,0.974562071695052,CBLB
14953,CCDC174,-0.18998439631065908,0.05535852996620694,-3.4318901969874047,0.0,0.0005993901860322119,0.0012075797098559157,0.9709847277744834,0.998271117429623,CBLB
14954,RBSN,-0.6190441969767817,0.12008798365348455,-5.1549220674987914,0.0,2.537364333967041e-07,1.4544646169889698e-06,0.2974378794998116,0.9706334304746496,CBLB
14955,CAPN7,-0.4226316014734858,0.06967473507384117,-6.065779812805625,0.0,1.3131493187433108e-09,1.6409882024835643e-08,0.11559736609893735,0.8141025177847342,CBLB
14956,SH3BP5-AS1,0.0,inf,,0.0,,,,,CBLB
14957,EAF1,-0.20416922693133663,0.10262302907671514,-1.989506924208126,0.0,0.04664527830181166,0.05673797407618696,0.420583704520214,0.974562071695052,CBLB
14958,EAF1-AS1,0.0,inf,,0.0,,,,,CBLB
14959,COLQ,0.0,inf,,0.0,,,,,CBLB
14960,ANKRD28,-0.23545805297055322,0.04450941888027657,-5.290072503617692,0.0,1.2226788175983568e-07,7.668036778110125e-07,0.26236535085668256,0.9706334304746496,CBLB
14961,OXNAD1,-0.032861834887927065,0.04368185340107116,-0.7522994637201276,0.0,0.4518709902920528,0.4611614262254415,0.12664925095197638,0.8442077213456025,CBLB
14962,RP11-415F23.2,0.0,inf,,0.0,,,,,CBLB
14963,RP11-415F23.3,0.0,inf,,0.0,,,,,CBLB
14964,RP11-415F23.4,0.0,inf,,0.0,,,,,CBLB
14965,PLCL2,-0.4458905747861026,0.09470167396387107,-4.708370571741013,0.0,2.4970483820964728e-06,1.0788173843390872e-05,0.43460622450201813,0.974562071695052,CBLB
14966,SATB1,-0.16631675918015845,0.045631399489372504,-3.6447876033013937,0.0,0.00026761272020401516,0.0005901138716786081,0.8723916888998241,0.9876566522465775,CBLB
14967,KAT2B,-0.287611233289433,0.11065976370038969,-2.599058805765552,0.0,0.00934797577815879,0.013545855584126992,0.6529474010626868,0.9779213366046734,CBLB
14968,RP11-669C19.1,0.0,inf,,0.0,,,,,CBLB
14969,NR1D2,0.0,inf,,0.0,,,,,CBLB
14970,NEK10,0.0,inf,,0.0,,,,,CBLB
14971,SLC4A7,-0.16933088457081064,0.04511313188436588,-3.7534721598323095,0.0,0.00017440190989223217,0.0004060675207371034,0.8227182813935858,0.986096729848057,CBLB
14972,RP11-222K16.2,0.0,inf,,0.0,,,,,CBLB
14973,EOMES,-0.2412639974881066,0.13561923059580552,-1.7789807273509815,0.0,0.07524292170946184,0.08711748702142653,0.35326589389860463,0.9727553361141024,CBLB
14974,CMC1,-0.1033743927025275,0.03930624693568321,-2.62997362408268,0.0,0.00853914930454724,0.012482352962098188,0.6660108252533006,0.9779213366046734,CBLB
14975,TGFBR2,-0.23189750222347422,0.057468068826608106,-4.035240907836181,0.0,5.4546301600131435e-05,0.00014866416078633952,0.6976520966419737,0.9779213366046734,CBLB
14976,OSBPL10,0.0,inf,,0.0,,,,,CBLB
14977,GPD1L,-0.4800373831144926,0.19147513145138573,-2.5070481972034626,0.0,0.012174410990718008,0.01711018122972597,0.6147046828882632,0.9764856628570902,CBLB
14978,CMTM8,-0.15029161186088183,0.11800579265078907,-1.273595206513592,0.0,0.20280691193505818,0.21545925571242747,0.22124709112708563,0.9609314257633634,CBLB
14979,CCR4,-0.486068694943235,0.13483095149469732,-3.605023101556554,0.0,0.0003121251624647463,0.0006711410175394038,0.8907031553565755,0.9896485342168532,CBLB
14980,TMPPE,0.0,inf,,0.0,,,,,CBLB
14981,RP11-10C24.3,0.0,inf,,0.0,,,,,CBLB
14982,PDCD6IP,-0.2532486635757921,0.05228013924476423,-4.844070181032552,0.0,1.2720596717947352e-06,5.853481685004176e-06,0.38949764941898446,0.974562071695052,CBLB
14983,TRANK1,-0.29903844274456953,0.11463169553878377,-2.608688995997575,0.0,0.009088980560825924,0.0132198202296801,0.6570055923613076,0.9779213366046734,CBLB
14984,EPM2AIP1,-0.35567787138728996,0.057224756540853995,-6.2154545145747155,0.0,5.117629690556552e-10,7.324803722741373e-09,0.09673842268003705,0.7599014818603583,CBLB
14985,GOLGA4,-0.14119526734958512,0.03076043972880832,-4.590157637354917,0.0,4.429113816040555e-06,1.7603275183684183e-05,0.47625173601712967,0.974562071695052,CBLB
14986,PLCD1,-0.3547270432926847,0.12222271477886797,-2.9023004760978863,0.0,0.0037043304604883424,0.006018247189637397,0.7850853703586675,0.9779213366046734,CBLB
14987,ACVR2B,0.0,inf,,0.0,,,,,CBLB
14988,SCN11A,0.0,inf,,0.0,,,,,CBLB
14989,TTC21A,0.0,inf,,0.0,,,,,CBLB
14990,ENTPD3-AS1,0.0,inf,,0.0,,,,,CBLB
14991,ZNF619,0.0,inf,,0.0,,,,,CBLB
14992,ZNF621,-0.19027523005349498,0.10909887452501409,-1.7440622635375478,0.0,0.08114823335561167,0.09339853400031674,0.34279776036768883,0.9727553361141024,CBLB
14993,CTNNB1,0.057879073753193275,0.04765799650221099,1.2144672038512592,0.0,0.22456936616638168,0.23699720026663157,0.007467026989850893,0.16750551891655896,CBLB
14994,VIPR1,0.0,inf,,0.0,,,,,CBLB
14995,VIPR1-AS1,0.0,inf,,0.0,,,,,CBLB
14996,NKTR,-0.1826818007408857,0.031286971036421994,-5.838909766248096,0.0,5.2543515813386e-09,5.283794068647825e-08,0.14955015939623587,0.9085951090401517,CBLB
14997,CCDC13,0.0,inf,,0.0,,,,,CBLB
14998,SNRK,-0.26231765632650045,0.054627655955158096,-4.801920414484336,0.0,1.5715115503083798e-06,7.050647013210481e-06,0.4031943303232838,0.974562071695052,CBLB
14999,SNRK-AS1,0.0,inf,,0.0,,,,,CBLB
15000,ZNF445,-0.4729598128004352,0.10234315878043222,-4.6213134169048535,0.0,3.8131818982565163e-06,1.5634715937842623e-05,0.46506826830909287,0.974562071695052,CBLB
15001,ZNF852,0.0,inf,,0.0,,,,,CBLB
15002,ZKSCAN7,0.0,inf,,0.0,,,,,CBLB
15003,ZNF660,0.0,inf,,0.0,,,,,CBLB
15004,ZNF197,0.0,inf,,0.0,,,,,CBLB
15005,CDCP1,0.0,inf,,0.0,,,,,CBLB
15006,TMEM158,0.0,inf,,0.0,,,,,CBLB
15007,SACM1L,-0.044916517551350635,0.058558549301988935,-0.7670360363559254,0.0,0.4430600900941827,0.4525653196977794,0.12880044330341056,0.8464547443010052,CBLB
15008,FYCO1,0.0,inf,,0.0,,,,,CBLB
15009,CXCR6,-0.39287070346189495,0.1121947592695574,-3.501684980828649,0.0,0.000462325907114521,0.0009570597527046828,0.93853932903588,0.9969683665255836,CBLB
15010,CCR1,0.0,inf,,0.0,,,,,CBLB
15011,CCR2,0.0,inf,,0.0,,,,,CBLB
15012,CCR5,0.0,inf,,0.0,,,,,CBLB
15013,LRRC2,0.0,inf,,0.0,,,,,CBLB
15014,SETD2,-0.1520831113642274,0.042599576455358,-3.5700615832085107,0.0,0.00035689731374414916,0.0007590168030675478,0.9068514967067525,0.9940102740896286,CBLB
15015,RP11-708J19.1,0.0,inf,,0.0,,,,,CBLB
15016,RP13-131K19.1,0.0,inf,,0.0,,,,,CBLB
15017,RP13-131K19.2,0.0,inf,,0.0,,,,,CBLB
15018,RP13-131K19.7,0.0,inf,,0.0,,,,,CBLB
15019,NICN1,0.0,inf,,0.0,,,,,CBLB
15020,BSN-AS2,0.0,inf,,0.0,,,,,CBLB
15021,IP6K1,-0.10107856296164575,0.074124740053887,-1.3636278911489461,0.0,0.17268470930501212,0.1855704407225211,0.24172935756846625,0.9706334304746496,CBLB
15022,RBM6,-0.126852844295043,0.03829719840631445,-3.3123269997245406,0.0,0.0009252333041581087,0.0017563623259567677,0.9733520815587575,0.998271117429623,CBLB
15023,RBM5,-0.2586451307298599,0.04740548510938694,-5.456016959494094,0.0,4.8693344268600535e-08,3.4424718842013654e-07,0.22335167902342212,0.9609314257633634,CBLB
15024,CYB561D2-1,0.0,inf,,0.0,,,,,CBLB
15025,CISH,-0.28053578113632943,0.07362077390382521,-3.810551917082649,0.0,0.00013865688840801894,0.0003324630222568429,0.796899189631707,0.9809416572200226,CBLB
15026,RP11-804H8.6,0.0,inf,,0.0,,,,,CBLB
15027,DUSP7,-0.25833568654731426,0.14661418104291177,-1.7620102278626328,0.0,0.07806756943172191,0.09020883580198476,0.34815333873845977,0.9727553361141024,CBLB
15028,RP5-1157M23.2,0.0,inf,,0.0,,,,,CBLB
15029,DNAH1,0.0,inf,,0.0,,,,,CBLB
15030,RP11-894J14.5,0.0,inf,,0.0,,,,,CBLB
15031,IL17RB,0.0,inf,,0.0,,,,,CBLB
15032,RP11-884K10.7,0.0,inf,,0.0,,,,,CBLB
15033,CCDC66,-0.1895710387403033,0.04221964873620827,-4.49011406809086,0.0,7.1185042176169534e-06,2.6030517773825005e-05,0.5131387761111512,0.974562071695052,CBLB
15034,FAM208A,-0.12875130981398944,0.048880334920351404,-2.634010385235385,0.0,0.008438290691008635,0.01235039660108102,0.6677242193162014,0.9779213366046734,CBLB
15035,ARHGEF3,-0.34490422405063054,0.05377268867593304,-6.41411527939831,0.0,1.4164299981039202e-10,2.5616520818422064e-09,0.07559866761710103,0.688951920119909,CBLB
15036,FLNB,-0.71568696596541,0.16597859651968694,-4.311923229694989,0.0,1.6184063082878832e-05,5.193592733474046e-05,0.5823433438594199,0.9764856628570902,CBLB
15037,DNASE1L3,0.0,inf,,0.0,,,,,CBLB
15038,FHIT,-0.41128537391513015,0.09795725652426722,-4.198620791439185,0.0,2.6854559372284045e-05,7.991286609124831e-05,0.6284985947045298,0.9779213366046734,CBLB
15039,C3orf14,0.041890651245268334,0.05940324477519644,0.7051912972733703,0.0,0.48069119642956126,0.4897172756638281,0.017404528612367683,0.273070231790338,CBLB
15040,C3orf49,0.0,inf,,0.0,,,,,CBLB
15041,ATXN7,-0.1465838018537089,0.05903879345655336,-2.4828387111531995,0.0,0.013034008814858835,0.01810020390777718,0.6048085397961778,0.9764856628570902,CBLB
15042,PSMD6-AS2,0.0,inf,,0.0,,,,,CBLB
15043,RP11-245J9.4,0.0,inf,,0.0,,,,,CBLB
15044,RP11-245J9.6,0.0,inf,,0.0,,,,,CBLB
15045,LMOD3,-0.24754103583481324,0.12101314597263681,-2.0455714446989637,0.0,0.040798553317904655,0.05012270926312352,0.43970619135350364,0.974562071695052,CBLB
15046,FRMD4B,-0.15760798698007306,0.0813040606781229,-1.9385008038409308,0.0,0.05256215284112302,0.06314495498369722,0.40361838134428163,0.974562071695052,CBLB
15047,FOXP1,-0.12071182170640671,0.03448350079590565,-3.5005674864873138,0.0,0.00046426866983728096,0.0009602294385907594,0.9390581581840786,0.9969683665255836,CBLB
15048,RP11-154H23.4,0.0,inf,,0.0,,,,,CBLB
15049,RP11-154H23.3,0.0,inf,,0.0,,,,,CBLB
15050,RP11-803B1.8,0.0,inf,,0.0,,,,,CBLB
15051,ZNF654,-0.30240753464529,0.09401875099145199,-3.216459817390941,0.0,0.0012978270669502716,0.0023471554629418477,0.9288013724584849,0.9969683665255836,CBLB
15052,DHFRL1,-0.20585496671273032,0.10777988562165412,-1.9099571828769122,0.0,0.05613872647773067,0.06709613159454182,0.394305883880244,0.974562071695052,CBLB
15053,NSUN3,-0.3993743377289178,0.09228698241788229,-4.32752623680468,0.0,1.5079338748233354e-05,4.892920347653465e-05,0.5761132332361529,0.9764856628570902,CBLB
15054,MTRNR2L12,-0.2816965639953716,0.06368771209447716,-4.423091279798063,0.0,9.729860837989646e-06,3.3829754597659976e-05,0.538658213570628,0.974562071695052,CBLB
15055,CRYBG3,0.0,inf,,0.0,,,,,CBLB
15056,CLDND1,-0.203530980280856,0.03217766570687958,-6.325225146376641,0.0,2.528636181696404e-10,4.040622062943638e-09,0.08453858205496063,0.7145411753405323,CBLB
15057,FILIP1L,-0.24663119874521827,0.15593155823324015,-1.5816631446490834,0.0,0.11372649054811758,0.12682786923936823,0.29674978264539853,0.9706334304746496,CBLB
15058,IMPG2,0.0,inf,,0.0,,,,,CBLB
15059,SENP7,-0.1220520758554909,0.06584345448266911,-1.8536706011926616,0.0,0.06378630014913605,0.07523429638419334,0.37632721408029524,0.974562071695052,CBLB
15060,ZBTB11,-0.31465132817234276,0.06320712298405443,-4.978099197011726,0.0,6.421174705327315e-07,3.256652301636658e-06,0.34785975380346923,0.9727553361141024,CBLB
15061,NXPE3,-0.2860084699745453,0.08038051343162289,-3.5581816756849096,0.0,0.00037343099815239825,0.0007884294286783214,0.9123478144416501,0.9960259481012492,CBLB
15062,NFKBIZ,-0.6133502848157701,0.1329839573915097,-4.612212607044353,0.0,3.9840517833296125e-06,1.616485706175302e-05,0.4683198535137362,0.974562071695052,CBLB
15063,CBLB,-0.254127976570893,0.04910191220203753,-5.175520976153505,0.0,2.2727589318958084e-07,1.3222809446665638e-06,0.29189888751056736,0.9706334304746496,CBLB
15064,LINC01215,-0.22722981376858054,0.09094891117599647,-2.498433580242264,0.0,0.012474351643646187,0.017465382361192355,0.6111751033124044,0.9764856628570902,CBLB
15065,DZIP3,-0.11796073990985038,0.05533773010086492,-2.131651220511603,0.0,0.03303552966465862,0.04128615119726875,0.4700161020885847,0.974562071695052,CBLB
15066,TRAT1,-0.39851292708540964,0.046577312748772706,-8.555945020591817,0.0,1.1690701156425785e-17,2.098031215226258e-15,0.0024715915017676005,0.08008643018921961,CBLB
15067,PVRL3,-0.3991845378129859,0.11796009363622471,-3.3840642670564915,0.0,0.0007142128343931082,0.0014085025719688263,0.9932485312986593,0.999534092086289,CBLB
15068,ZBED2,0.04160192379450183,0.12010727972070664,0.34637304159449384,0.0,0.729062382344909,0.7322008342706297,0.03010998806896154,0.3716751437295623,CBLB
15069,PLCXD2,0.0,inf,,0.0,,,,,CBLB
15070,TMPRSS7,0.0,inf,,0.0,,,,,CBLB
15071,CD200,0.0,inf,,0.0,,,,,CBLB
15072,CD200R1,-0.3899396964693391,0.13917957277134346,-2.8017020652158964,0.0,0.00508337954987956,0.00788008271752094,0.7403365117085151,0.9779213366046734,CBLB
15073,CFAP44,0.0,inf,,0.0,,,,,CBLB
15074,SIDT1-AS1,0.0,inf,,0.0,,,,,CBLB
15075,USF3,-0.2476218201972128,0.06492516981555967,-3.813957220299313,0.0,0.0001367591516370126,0.0003289269080094334,0.7953655589594545,0.9809416572200226,CBLB
15076,ZDHHC23,0.0,inf,,0.0,,,,,CBLB
15077,CCDC191,0.0,inf,,0.0,,,,,CBLB
15078,ZNF80,0.0,inf,,0.0,,,,,CBLB
15079,TIGIT,-0.13060550836775064,0.05877558102305926,-2.222104930217713,0.0,0.026276215173101986,0.03375683369980558,0.5030722575344087,0.974562071695052,CBLB
15080,RP11-553L6.5,0.0,inf,,0.0,,,,,CBLB
15081,ZBTB20,-0.2924097027910315,0.12397649369965057,-2.358589875105136,0.0,0.01834451708679776,0.02463889370379918,0.5551837491930657,0.9764856628570902,CBLB
15082,ZBTB20-AS2,0.0,inf,,0.0,,,,,CBLB
15083,ZBTB20-AS4,0.0,inf,,0.0,,,,,CBLB
15084,GOLGB1,-0.24965422125578374,0.03341539498063675,-7.471233585610796,0.0,7.944648203314334e-14,4.310433548449382e-12,0.016676895749992572,0.27018887350508797,CBLB
15085,RP11-299J3.8,-0.7603688406134719,0.20517106988934475,-3.7060236661219483,0.0,0.0002105386349792835,0.000478739410727747,0.8443292117201087,0.9869020322980014,CBLB
15086,PARP9,-0.4729568054923916,0.07874950291700192,-6.005838614509919,0.0,1.9034545615595946e-09,2.209333080655987e-08,0.1239159661252007,0.8355374247690557,CBLB
15087,PARP15,-0.27665506920247646,0.10517752522131676,-2.630362985061048,0.0,0.008529374355357944,0.012475881110376227,0.6661760128735092,0.9779213366046734,CBLB
15088,PARP14,-0.23481346549529084,0.039364455946035444,-5.965113955015549,0.0,2.4446337028970665e-09,2.7419857831052192e-08,0.1298292358921487,0.8471587702324815,CBLB
15089,HSPBAP1,0.0,inf,,0.0,,,,,CBLB
15090,RP11-67L2.2,0.0,inf,,0.0,,,,,CBLB
15091,SLC12A8,0.0,inf,,0.0,,,,,CBLB
15092,PODXL2,0.0,inf,,0.0,,,,,CBLB
15093,ABTB1,-0.3140588907451481,0.057427684112625055,-5.468771649039989,0.0,4.531651253040337e-08,3.243049807773959e-07,0.22053463985613586,0.9609314257633634,CBLB
15094,RP11-434H6.6,0.0,inf,,0.0,,,,,CBLB
15095,RP11-434H6.7,0.0,inf,,0.0,,,,,CBLB
15096,H1FX,-0.13376574521026618,0.029921108176433554,-4.470614671806263,0.0,7.799511106821833e-06,2.81675842294355e-05,0.5204978384657729,0.974562071695052,CBLB
15097,PLXND1,0.0,inf,,0.0,,,,,CBLB
15098,TMCC1,-0.2635048845097123,0.14139778371237524,-1.863571532674951,0.0,0.06238189844431868,0.07372693468621858,0.3794524994209393,0.974562071695052,CBLB
15099,ALG1L2,0.0,inf,,0.0,,,,,CBLB
15100,RP11-77P16.4,0.0,inf,,0.0,,,,,CBLB
15101,ASTE1,-0.20179232405881517,0.09922481497064525,-2.033688086175959,0.0,0.04198305412828936,0.05146950356347823,0.4356118483806468,0.974562071695052,CBLB
15102,ACAD11,0.0,inf,,0.0,,,,,CBLB
15103,NPHP3,-0.32135850972087504,0.09924427993598062,-3.2380557340752874,0.0,0.0012034729641078284,0.0021986706540826654,0.938822813302617,0.9969683665255836,CBLB
15104,RAB6B,0.0,inf,,0.0,,,,,CBLB
15105,RYK,-0.6022510605939985,0.1782371356061541,-3.378931436178243,0.0,0.0007276815395197163,0.0014314342594430843,0.9956385726528834,0.999534092086289,CBLB
15106,PPP2R3A,0.0,inf,,0.0,,,,,CBLB
15107,MSL2,0.0,inf,,0.0,,,,,CBLB
15108,SLC35G2,0.0,inf,,0.0,,,,,CBLB
15109,RP11-731C17.2,0.0,inf,,0.0,,,,,CBLB
15110,IL20RB,0.0,inf,,0.0,,,,,CBLB
15111,ESYT3,0.0,inf,,0.0,,,,,CBLB
15112,RP11-319G6.1,0.0,inf,,0.0,,,,,CBLB
15113,ZBTB38,-0.2529051738382982,0.05143571676139126,-4.916917460517128,0.0,8.791759795310057e-07,4.255430622916673e-06,0.3665031892174436,0.9727553361141024,CBLB
15114,RASA2,-0.22184697946045095,0.048630693691248755,-4.561871579890151,0.0,5.069965470809378e-06,1.984602255603738e-05,0.486531422761427,0.974562071695052,CBLB
15115,GK5,-0.12162799020213748,0.08702115703629676,-1.3976829812939182,0.0,0.16220828709291768,0.17519996934619303,0.24981432949693305,0.9706334304746496,CBLB
15116,XRN1,-0.1695247229391984,0.04305948159826677,-3.936989407369505,0.0,8.251024762190208e-05,0.00021200044901090038,0.740529860420903,0.9779213366046734,CBLB
15117,TRPC1,0.0,inf,,0.0,,,,,CBLB
15118,PLSCR1,-0.18729472473573616,0.06736139229622325,-2.780446162871803,0.0,0.005428425986342963,0.00834839672125124,0.7309870708511144,0.9779213366046734,CBLB
15119,GYG1,-0.21400300161428104,0.043538318275601576,-4.9152794616370405,0.0,8.865590164275877e-07,4.282281957195781e-06,0.36701074007189216,0.9729682209621752,CBLB
15120,ERICH6-AS1,-0.19216685204663694,0.10051187539660149,-1.911882066555635,0.0,0.05589132239338152,0.06683467716235729,0.3949297688132899,0.974562071695052,CBLB
15121,GPR171,-0.12094316603279844,0.033191935644267326,-3.643751522327589,0.0,0.00026869282649429787,0.0005913777020860348,0.8728679791500799,0.9876566522465775,CBLB
15122,MBNL1-AS1,-0.3733736723661292,0.17343921251401623,-2.152763881673849,0.0,0.0313372400717625,0.03939104584451612,0.47762265870589726,0.974562071695052,CBLB
15123,RAP2B,-0.4011633400221196,0.05746022201210626,-6.98158353682655,0.0,2.9187126983781675e-12,9.201833412589548e-11,0.0350316404367442,0.4212825625717743,CBLB
15124,ARHGEF26,0.0,inf,,0.0,,,,,CBLB
15125,SLC33A1,-0.14402073337418975,0.0825673474007225,-1.744281945685099,0.0,0.08110993824591027,0.09339853400031674,0.3428629923849523,0.9727553361141024,CBLB
15126,KCNAB1,0.0,inf,,0.0,,,,,CBLB
15127,RP11-305K5.1,0.0,inf,,0.0,,,,,CBLB
15128,TIPARP,-0.20585259432561986,0.054293869759403694,-3.791451875466405,0.0,0.00014976917204633633,0.00035581616943391314,0.8055155678398064,0.982277378748807,CBLB
15129,LINC00886,0.0,inf,,0.0,,,,,CBLB
15130,CCNL1,-0.28188405159235724,0.03113593161668068,-9.053336031909238,0.0,1.3866576830671667e-19,5.391787290992833e-17,0.000909642709793235,0.044212425873908695,CBLB
15131,RP11-538P18.2,0.0,inf,,0.0,,,,,CBLB
15132,MFSD1,-0.1530503247519074,0.06925313735788755,-2.2100128686007587,0.0,0.027104269200480927,0.03468692267949643,0.49858324750949623,0.974562071695052,CBLB
15133,IFT80,-0.5385351042446708,0.12628026151287725,-4.264602383562172,0.0,2.002585015461487e-05,6.221079681853062e-05,0.6014278006930811,0.9764856628570902,CBLB
15134,SMC4,-0.07829298923813346,0.02407922347214745,-3.2514748379944782,0.0,0.0011480793735217205,0.0021190420715396945,0.9450548449803782,0.9969683665255836,CBLB
15135,TRIM59,-0.1856601602521868,0.06896534629513514,-2.692078996568214,0.0,0.0071008123753710985,0.01061255302481792,0.6925592688453956,0.9779213366046734,CBLB
15136,RP11-362K14.7,0.0,inf,,0.0,,,,,CBLB
15137,GPR160,-0.4513227319294987,0.13728673772161784,-3.287445964698098,0.0,0.0010110058916594307,0.0018914809504742998,0.9617759165751247,0.998271117429623,CBLB
15138,PHC3,-0.46650779606957465,0.07167132230367515,-6.508988268598655,0.0,7.56586304770616e-11,1.446816269696596e-09,0.06692409282045193,0.6270438094382104,CBLB
15139,RP11-379K17.12,0.0,inf,,0.0,,,,,CBLB
15140,PRKCI,-0.3014607186970685,0.09275504088016007,-3.2500736977363536,0.0,0.0011537510480979622,0.0021227927407039006,0.944403970721721,0.9969683665255836,CBLB
15141,SKIL,-0.3723953884024757,0.09736180904299763,-3.82486102161491,0.0,0.00013084587740248705,0.0003150293415686298,0.7904602086100874,0.9785318070062651,CBLB
15142,RPL22L1,-0.017254314413153983,0.029491733494328813,-0.5850559586967631,0.0,0.5585100908264639,0.5645598101811699,0.10415110329237934,0.7787965512215417,CBLB
15143,TNIK,-0.29797466850997595,0.04667835248365067,-6.383572955243935,0.0,1.73003116049515e-10,3.012061714503869e-09,0.07857913282397741,0.6922197860271716,CBLB
15144,PLD1,0.0,inf,,0.0,,,,,CBLB
15145,FNDC3B,0.0,inf,,0.0,,,,,CBLB
15146,TNFSF10,-0.17537206434704472,0.03787126635319297,-4.6307420172195775,0.0,3.6435762196431042e-06,1.5018486431850463e-05,0.4617128491828285,0.974562071695052,CBLB
15147,LINC01209,0.0,inf,,0.0,,,,,CBLB
15148,ZMAT3,-0.32945332982565495,0.0719732261914919,-4.577442852834076,0.0,4.7069431743103485e-06,1.8549490583895344e-05,0.48085774285076277,0.974562071695052,CBLB
15149,PIK3CA,0.0,inf,,0.0,,,,,CBLB
15150,KCNMB3,-0.6196107708161074,0.22436173400692497,-2.7616597525359783,0.0,0.005750837474317722,0.008809391876285782,0.7227569235699784,0.9779213366046734,CBLB
15151,MFN1,-0.2749711278728936,0.08310890511867268,-3.3085639556947286,0.0,0.0009377576370595711,0.0017723891111020656,0.9716008649399502,0.998271117429623,CBLB
15152,TTC14,-0.16261887776454567,0.038855954287485554,-4.185172665207731,0.0,2.8494941948231845e-05,8.40438679712072e-05,0.6340795257350562,0.9779213366046734,CBLB
15153,ATP11B,-0.35053490447580943,0.06247335886381285,-5.610950185021246,0.0,2.0121868721653612e-08,1.658809884368123e-07,0.1908448761913396,0.9439288062033455,CBLB
15154,RP11-531F16.4,0.0,inf,,0.0,,,,,CBLB
15155,KLHL6,-0.12057704543063104,0.07325246708565679,-1.6460475698331891,0.0,0.0997539655989187,0.11259119581145492,0.3144859850620688,0.9727553361141024,CBLB
15156,KLHL24,-0.0755241461568775,0.08250923672709809,-0.9153417138819985,0.0,0.36001226678668075,0.3703300786654877,0.1520587533579852,0.9119616236097159,CBLB
15157,FAM131A,0.0,inf,,0.0,,,,,CBLB
15158,EIF2B5-AS1,0.0,inf,,0.0,,,,,CBLB
15159,EPHB3,0.0,inf,,0.0,,,,,CBLB
15160,VPS8,-0.4467959864414444,0.06543081815168686,-6.828525136360772,0.0,8.579203964397354e-12,2.3006072240159797e-10,0.04352186209360322,0.4812156600207408,CBLB
15161,CRYGS,0.0,inf,,0.0,,,,,CBLB
15162,RP11-573D15.2,0.0,inf,,0.0,,,,,CBLB
15163,ST6GAL1,-0.2733491035580276,0.0678735908652493,-4.027326388266574,0.0,5.641469477862641e-05,0.00015268617507950745,0.7010726686361066,0.9779213366046734,CBLB
15164,LPP,-0.43456740341339734,0.08581121860183501,-5.06422598925899,0.0,4.1006297611510575e-07,2.214529914991995e-06,0.3226568820191905,0.9727553361141024,CBLB
15165,TPRG1,-0.1799230299185694,0.0493110501738644,-3.648736526279283,0.0,0.0002635332055792597,0.0005816678984072024,0.8705767800038138,0.9876566522465775,CBLB
15166,CCDC50,-0.24625683372292032,0.06773431060096857,-3.6356291447867624,0.0,0.00027730302731457607,0.000606804236583089,0.8766034495224498,0.9876566522465775,CBLB
15167,ATP13A4,0.0,inf,,0.0,,,,,CBLB
15168,GP5,0.0,inf,,0.0,,,,,CBLB
15169,FAM43A,-0.12211905861264864,0.09994510919695675,-1.2218612755927338,0.0,0.22176009169324729,0.23420837207801987,0.21005619862529323,0.9521424160005383,CBLB
15170,XXYLT1-AS2,0.0,inf,,0.0,,,,,CBLB
15171,AC091633.3,0.0,inf,,0.0,,,,,CBLB
15172,APOD,0.0,inf,,0.0,,,,,CBLB
15173,LINC00969,-0.059502645476898826,0.029553072255271658,-2.0134165735098755,0.0,0.04407082348507592,0.05380284206733758,0.4286784101678829,0.974562071695052,CBLB
15174,AC124944.3,0.0,inf,,0.0,,,,,CBLB
15175,TFRC,-0.10326816800631766,0.03764819634906569,-2.7429778321606224,0.0,0.0060884795564402705,0.009253695638550588,0.7146042351328445,0.9779213366046734,CBLB
15176,SLC51A,0.0,inf,,0.0,,,,,CBLB
15177,LINC01063,0.0,inf,,0.0,,,,,CBLB
