,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9
RP5-902P8.10,0.004093599993224128,0.004674067758600419,0.0020758504545149163,0.0015046147738261282,-8.994455360010618e-08,-8.994427040472345e-08,-8.994352924706673e-08,-8.994564965999308e-08,-8.994461607978293e-08,-8.994513312360062e-08,-8.994392748721153e-08,-8.994482145773334e-08,-8.994459862649756e-08,0.0015769480893114078,-8.99439116419303e-08,-8.994399650998062e-08,-8.994284093463704e-08,-8.994407615017227e-08,-8.994517432124753e-08,-8.994397389670715e-08
MXRA8,-0.0007533776184100729,0.0016781006411719982,-0.0007533914641965812,0.0018386381227190477,-0.000753391198466756,0.0016779189058968736,-0.0007533826182573838,-0.0007534003792119185,-0.0007533917217682159,0.0003092811464069573,-0.0007533859539912318,-0.0007533934420736332,-0.000753391575561297,-0.0007533961310385104,-0.0007533858213194496,0.0028984824073210215,-0.0007533768528143072,-0.0007533871991813205,0.004372518333287071,-0.0007533863427507155
ATAD3C,0.0012609791028626819,0.0075284229365744845,-0.004690804358180587,0.005944386697950962,-0.0008041834011021954,0.001323174944902092,-0.002900856556888197,0.0011105940026640275,0.0029008554672234786,-0.001074325609374535,-0.006018228831047313,0.003160793508690381,0.0029392928299465187,0.0049274503866374095,0.005026353432489449,-0.00496949650039225,0.007286892213722766,0.000912229234642773,0.00046209269897551787,0.00390207675879732
TMEM240,-0.002023761969366546,-0.002023809817578959,0.0005401881989665369,0.0013485488969284703,0.0009776949060419865,-0.002023792076523655,0.0017288208035199804,0.0022582715416914843,0.002024862209205985,0.000888310139649846,-0.0020237843608363077,2.070524335774482e-06,-0.002023799461788886,-0.0020238116989476735,-0.0020237840044464543,-0.002023785913752645,-0.002023759912783573,-0.0020237877057304224,-0.002023812415163342,-0.002023785405142186
C1orf233,-0.0036721822421444043,-0.0002959493677651128,0.00042522056377059116,0.010299645243315827,0.008175458226051553,0.0022235689802716924,0.0077974708659772135,-0.0012837419908283078,-0.0026746556472160964,0.004493558039836506,-0.009410211464727062,-0.0029288614483287127,-0.0014353325769313715,0.0064321733806833765,0.0013452595467056251,0.0004283782803162017,-0.0025808774549933035,0.008227742182320495,0.004939477585066984,-0.0017645217102555913
RP11-345P4.9,-0.01422402032871454,0.006125221979979339,-0.005231798051273804,0.004593178459456242,-0.007884755182357856,-0.007828821606297446,-0.007997731824678252,-0.003691651817405893,-0.00467572193039228,-0.0008570624049304942,-0.002475523395677647,-0.01642508342974116,-0.016589688054414572,-0.006723004569682587,0.002567100352062568,-0.0116623594242993,0.005514465675167038,0.018594080180746316,0.016776369488673643,0.004329162384518962
MIB2,0.022203297914009167,0.030711051905702325,0.05433149422990797,-0.00583251390692795,-0.03616042672175805,0.018298149849701024,-0.014442377254086093,0.024474509926212223,-0.028351518544775543,0.024039423110224386,0.006289430846951538,-0.00984953092068825,0.012864906280966409,0.008021080582936607,0.026865430458907998,0.04935564987316925,0.016275187197186083,0.02335757260553073,0.024491460265028967,0.01906856055122304
SLC35E2B,0.02135587722737961,0.016333895184150408,-0.011041110373674622,-0.024334557485248223,0.010150797296605328,0.004141644408722193,0.008094151921233394,-0.0021800798355882554,-0.031147980915630268,0.0075896661438333525,-0.0547037165096527,-0.002702938959885444,0.014649229333692062,-0.05788223561250222,-0.05979982666696387,0.0135403332553029,0.023456251990939102,-0.014028939492239064,-0.03710522524407214,-3.520902747356039e-05
RP11-345P4.7,-0.010567331979063508,-0.008123721547163957,-0.009123832291981626,-0.006040567757947574,-0.003499977862965235,-0.002440280890540823,-0.010567402109958107,-0.003797737129151454,-0.006358536589141312,-0.004806813638789253,-0.008805455823262148,-0.005458485028926363,-0.008175572956071974,0.00020415149518699914,-0.010567447038051778,-5.556014388226806e-05,-0.010567321240352461,-0.007973985375843188,-0.0072576596178374345,-0.002141120891295349
SLC35E2,-0.015264296971514687,-0.008984504786017297,0.012426053500171985,0.023875719801789312,-0.012619106303115636,-0.014034709777384177,-0.006925642513622404,-0.0020507764781402286,-0.006040038279475208,-0.004573134244683107,0.002582296444842294,-0.0013042081244958236,0.008057315223308447,-0.0033764880138340884,0.016856268341121236,0.017536865360810172,0.016589856186951208,0.001899430218503234,-0.0040736222374049115,-0.006878973160266387
